Epoch,Time (s),Train Loss,Test Loss,BIC
1,113.66920518875122,169253.33363342285,618.6304779052734,843813.5796440162
2,124.51222109794617,2130.868927001953,295.50267791748047,843167.3240440406
3,135.48394012451172,903.5027275085449,259.3199100494385,843094.9585083046
4,146.50773811340332,819.7149639129639,286.7821216583252,843149.8829315223
5,157.60506296157837,760.3552379608154,192.00981903076172,842960.3383262672
6,168.803297996521,574.5575084686279,175.49299430847168,842927.3046768226
7,179.98978519439697,537.4338817596436,167.65684509277344,842911.6323783912
8,191.19804501533508,484.95361328125,155.29698944091797,842886.9126670875
9,202.40945601463318,467.63821601867676,170.5059814453125,842917.3306510963
10,213.82501196861267,484.17858123779297,147.22718238830566,842870.7730529823
11,225.2774200439453,447.7449836730957,153.07814025878906,842882.4749687233
12,236.69359707832336,453.2076177597046,148.27804374694824,842872.8747756996
13,248.2379961013794,454.39482402801514,144.79266548156738,842865.9040191688
14,259.857351064682,426.44316482543945,138.95720386505127,842854.2330959358
15,271.50011110305786,421.7698059082031,136.0950584411621,842848.508805088
16,283.01820397377014,408.600811958313,131.7735538482666,842839.8657959022
17,294.58463501930237,407.918568611145,132.51702213287354,842841.3527324714
18,306.2758400440216,392.9258213043213,126.86665725708008,842830.0520027198
19,317.97547698020935,390.7283058166504,122.95328044891357,842822.2252491035
20,329.74708914756775,367.7707118988037,120.22473812103271,842816.7681644477
21,341.8405451774597,344.92630672454834,109.11912536621094,842794.5569389381
22,354.01640701293945,308.920693397522,95.19873714447021,842766.7161624946
23,366.17687010765076,273.64317321777344,85.95604991912842,842748.2307880439
24,378.4060790538788,243.80308723449707,71.81445598602295,842719.9476001777
25,390.6129231452942,198.74515914916992,57.62702560424805,842691.5727394142
26,402.8258001804352,164.83307075500488,48.87095022201538,842674.0605886497
27,415.02491307258606,135.40483331680298,40.15481114387512,842656.6283104934
28,427.23578810691833,110.46405959129333,32.395660638809204,842641.1100094833
29,439.38997507095337,92.51868200302124,25.49090886116028,842627.300505928
30,451.6693820953369,77.09228992462158,21.95524835586548,842620.2291849174
31,463.91407012939453,62.13201594352722,18.156359314918518,842612.6314068355
32,476.1736710071564,56.1218866109848,20.124786019325256,842616.5682602443
33,488.5247850418091,50.59900689125061,13.812308669090271,842603.9433055439
34,500.84782004356384,42.96491050720215,13.66032350063324,842603.639335207
35,513.2049450874329,40.19327521324158,13.15330159664154,842602.625291399
36,525.6510710716248,34.513383626937866,9.904422998428345,842596.1275342025
37,538.0558021068573,30.680431485176086,9.50784683227539,842595.3343818702
38,550.4914519786835,28.825807094573975,10.333752751350403,842596.9861937084
39,563.422315120697,26.218909919261932,7.50658518075943,842591.3318585672
40,576.346498966217,22.82460105419159,7.724542319774628,842591.7677728452
41,589.6283559799194,22.332894921302795,6.543470323085785,842589.4056288518
42,602.8342230319977,20.066647827625275,6.559397518634796,842589.437483243
43,616.0044641494751,18.345355093479156,5.650981307029724,842587.6206508197
44,629.1177961826324,16.76542341709137,5.805398523807526,842587.9294852533
45,642.2601799964905,17.38387429714203,6.348870873451233,842589.0164299526
46,655.4619300365448,15.338384956121445,4.761448979377747,842585.8415861644
47,668.7162630558014,14.079982340335846,4.4981324672698975,842585.3149531402
48,681.9864881038666,14.360334277153015,4.248169094324112,842584.8150263943
49,695.2045381069183,13.214038342237473,4.89747166633606,842586.1136315383
50,708.6031460762024,12.309325158596039,4.1419453620910645,842584.6025789299
