Epoch,Time (s),Train Loss,Test Loss,BIC
1,113.70677399635315,18954.943214416504,667.253475189209,7893.219589127845
2,119.2797920703888,1207.4489059448242,276.5070381164551,7111.726714982337
3,124.95488810539246,664.799970626831,183.21197891235352,6925.136596574134
4,130.65597295761108,474.08193492889404,158.7875738143921,6876.287786378211
5,136.47409892082214,420.3542947769165,129.80410289764404,6818.320844544715
6,142.96048402786255,395.55183124542236,107.28614521026611,6773.2849291699595
7,148.93772411346436,356.03600215911865,113.54248905181885,6785.797616853065
8,155.0202760696411,357.59529209136963,95.00528812408447,6748.723214997596
9,161.2756130695343,264.0159306526184,66.58206224441528,6691.876763238258
10,167.45679593086243,201.97352743148804,55.96119666099548,6670.635032071418
11,173.73254108428955,173.54258346557617,48.31094932556152,6655.33453740055
12,179.90183997154236,139.03749203681946,52.286911487579346,6663.286461724586
13,186.09492301940918,120.59665441513062,41.37065386772156,6641.45394648487
14,192.34804892539978,103.91301155090332,26.539954662322998,6611.792548074073
15,198.5616271495819,85.31677103042603,21.974655389785767,6602.661949528999
16,204.77973914146423,79.71098971366882,19.53891086578369,6597.790460480995
17,211.38831305503845,66.07125866413116,35.43306231498718,6629.578763379402
18,218.1336669921875,69.00420248508453,16.657992362976074,6592.028623475379
19,224.81114101409912,49.92286944389343,20.166537046432495,6599.045712842292
20,231.44376301765442,58.06227660179138,27.064907789230347,6612.842454327888
21,238.14521503448486,45.57515865564346,15.66349971294403,6590.039638175315
22,244.91871809959412,42.94066786766052,11.157785832881927,6581.028210415191
23,251.63254594802856,46.906872272491455,23.463299989700317,6605.639238728828
24,258.460077047348,46.496631503105164,10.081855058670044,6578.876348866767
25,265.30971693992615,38.83054006099701,12.337368071079254,6583.387374891586
26,272.142226934433,52.97910165786743,22.770485877990723,6604.253610505409
27,279.0438029766083,61.08508884906769,16.417749762535095,6591.548138274497
28,285.9119119644165,36.75640445947647,8.371387213468552,6575.455413176364
29,292.8267960548401,27.00609278678894,18.68926703929901,6596.091172828025
30,299.7436490058899,41.39167630672455,8.863482594490051,6576.439603938407
31,306.6987090110779,46.46379166841507,21.811012744903564,6602.334664239234
32,313.63432908058167,43.13455432653427,10.654119908809662,6580.020878567047
33,320.8627071380615,28.992492079734802,7.265529423952103,6573.243697597331
34,328.5522861480713,32.78281378746033,6.980863451957703,6572.674365653343
35,336.39473700523376,26.64562350511551,11.532495975494385,6581.777630700416
36,344.26779294013977,35.29142636060715,15.927449464797974,6590.567537679023
37,352.17664098739624,32.04904118180275,14.182814359664917,6587.078267468757
38,360.13236808776855,33.33870154619217,6.3315034210681915,6571.375645591564
39,368.00261092185974,28.849151700735092,10.193092167377472,6579.098823084182
40,375.9395909309387,52.11506122350693,30.827385187149048,6620.367409123725
41,384.0099301338196,87.93969106674194,12.094002783298492,6582.900644316024
42,392.12502098083496,23.407577455043793,11.263706147670746,6581.240051044769
43,400.2591030597687,27.776045501232147,10.028581202030182,6578.769801153488
44,408.4118809700012,19.331439971923828,5.074434399604797,6568.861507548637
45,416.5727000236511,17.983803778886795,5.027652382850647,6568.7679435151285
46,424.86504006385803,20.079531639814377,9.328680455684662,6577.369999660797
47,433.07135701179504,20.193176597356796,4.891987442970276,6568.496613635368
48,441.38853096961975,16.217821568250656,5.0828977227211,6568.878434194869
49,449.7657630443573,16.993378788232803,14.920998215675354,6588.554635180778
50,458.10216903686523,69.35171169042587,37.0871856212616,6632.88700999195
