Epoch,Time (s),Train Loss,Test Loss,BIC
1,110.82703995704651,98220.42166137695,2859.2552490234375,12277.223136796303
2,116.42083597183228,4732.600395202637,824.8692398071289,8208.451118363686
3,122.07809782028198,1448.056999206543,326.68477630615234,7212.082191361732
4,127.73025679588318,746.3439884185791,184.54719161987305,6927.807021989173
5,133.55010795593262,498.22205924987793,160.97864532470703,6880.669929398841
6,139.38084197044373,429.9071731567383,122.22503471374512,6803.1627081769175
7,145.2068269252777,356.94910049438477,100.39719867706299,6759.507036103553
8,151.0557267665863,320.9502487182617,107.72275447845459,6774.158147706336
9,157.14500999450684,274.01924180984497,88.4419937133789,6735.596626176185
10,163.28748083114624,237.86204719543457,70.29627656936646,6699.30519188816
11,169.39760899543762,212.22083234786987,65.2822413444519,6689.277121438331
12,175.50994992256165,190.15273666381836,64.14031028747559,6686.993259324378
13,181.7138397693634,182.50404024124146,56.897756576538086,6672.508151902503
14,187.8140869140625,160.83110165596008,48.493340492248535,6655.699319733924
15,193.91715288162231,152.79752159118652,49.50673580169678,6657.726110352821
16,200.06430888175964,136.59165215492249,41.55073308944702,6641.814104928321
17,206.47710394859314,127.29216885566711,48.57252836227417,6655.857695473976
18,213.05061197280884,125.16631126403809,43.7828164100647,6646.278271569557
19,219.76912999153137,111.96063733100891,34.90404176712036,6628.520722283668
20,226.49450397491455,107.2358922958374,35.70629072189331,6630.125220193214
21,233.23236393928528,90.20424520969391,32.318325996398926,6623.349290742225
22,239.9522898197174,87.86222314834595,31.039857387542725,6620.792353524513
23,246.76768398284912,83.70224618911743,25.289427042007446,6609.291492833442
24,253.5294759273529,77.17676901817322,24.78176712989807,6608.276173009223
25,260.2359049320221,67.80985677242279,25.32552146911621,6609.36368168766
26,266.97943782806396,70.60090911388397,22.57809865474701,6603.868836058921
27,273.7120988368988,61.681761503219604,21.58173632621765,6601.8761114018625
28,280.5232219696045,59.71134078502655,24.90553331375122,6608.52370537693
29,287.3544418811798,65.45471429824829,22.752041459083557,6604.216721667594
30,294.2539219856262,55.118223667144775,18.12431299686432,6594.961264743156
31,301.14486479759216,49.14723575115204,18.163469552993774,6595.039577855415
32,308.0703067779541,50.39833152294159,18.003068208694458,6594.718775166816
33,315.37914991378784,50.67129397392273,15.592507243156433,6589.89765323574
34,323.3607988357544,50.25564110279083,18.67973041534424,6596.072099580116
35,331.131187915802,46.20834171772003,14.186400055885315,6587.085438861198
36,339.02784395217896,46.49294650554657,21.66274333000183,6602.038125409431
37,346.9624059200287,47.37814176082611,14.4578617811203,6587.628362311668
38,354.8502187728882,42.32999485731125,16.621293663978577,6591.955226077384
39,362.859778881073,37.412449419498444,11.525224268436432,6581.7630872863
40,371.0493187904358,35.03050935268402,12.695615828037262,6584.103870405502
41,379.1520779132843,39.76943093538284,13.410584330558777,6585.533807410545
42,387.22506284713745,36.13134580850601,14.64900255203247,6588.010643853492
43,395.3341507911682,36.64627665281296,11.919677376747131,6582.5519935029215
44,403.41635179519653,36.40039801597595,11.621432721614838,6581.955504192657
45,411.49963188171387,32.64958333969116,10.181446015834808,6579.075530781097
46,419.62659192085266,28.576546370983124,10.670810222625732,6580.054259194679
47,427.9051878452301,32.52609932422638,9.752523183822632,6578.2176851170725
48,436.14517879486084,30.123003125190735,10.274116575717926,6579.260871900863
49,444.38830184936523,30.976618766784668,9.480557441711426,6577.67375363285
50,452.6787247657776,27.19673603773117,11.895900785923004,6582.504440321273
