Epoch,Time (s),Train Loss,Test Loss,BIC
1,163.57145595550537,30136.78106689453,252.68278121948242,2.352451897954564e7
2,168.87775301933289,1037.8094234466553,345.9802665710449,2.3524705574516345e7
3,174.20523405075073,785.7021961212158,216.69180297851562,2.352444699758916e7
4,179.60697603225708,709.8697624206543,215.3008632659912,2.3524444215709735e7
5,185.15120792388916,657.7451705932617,198.52098274230957,2.3524410655948687e7
6,190.66892290115356,652.0822277069092,207.54848766326904,2.352442871095853e7
7,196.08041095733643,760.4475917816162,294.82336807250977,2.3524603260719348e7
8,201.48588490486145,633.3286800384521,172.8457088470459,2.3524359305400897e7
9,207.16991209983826,489.3306694030762,127.30358600616455,2.3524268221155215e7
10,213.01606607437134,361.1427640914917,119.33627986907959,2.352425228654294e7
11,218.75933504104614,323.0879831314087,100.44337844848633,2.35242145007401e7
12,224.48522400856018,257.027898311615,71.74697303771973,2.352415710792928e7
13,230.27883791923523,171.36113214492798,44.43164777755737,2.3524102477278758e7
14,236.10609102249146,101.8496150970459,22.534950971603394,2.3524058683885146e7
15,241.9043390750885,55.977882862091064,11.45796811580658,2.3524036529919434e7
16,247.763689994812,37.71682000160217,6.521320223808289,2.352402665662365e7
17,253.87513899803162,19.45270612835884,6.1508645713329315,2.3524025915712345e7
18,260.16029596328735,18.20948752760887,5.101042687892914,2.352402381606858e7
19,266.4495940208435,13.21081730723381,3.2603016197681427,2.3524020134586442e7
20,272.9381649494171,11.381999969482422,4.567145794630051,2.3524022748274792e7
21,279.45937609672546,8.6289082467556,2.5452582389116287,2.352401870449968e7
22,285.76951694488525,7.413737028837204,2.1577026695013046,2.352401792938854e7
23,292.3511219024658,7.387542635202408,2.6139183044433594,2.352401884181981e7
24,298.9869210720062,7.274263143539429,1.8805340826511383,2.3524017375051368e7
25,305.4218111038208,7.147239297628403,2.4176885336637497,2.352401844936027e7
26,311.91538405418396,8.794827535748482,1.7062034532427788,2.352401702639011e7
27,318.67906308174133,6.289136134088039,2.1098068058490753,2.3524017833596814e7
28,325.6881420612335,5.712921097874641,1.5913520157337189,2.3524016796687234e7
29,332.438579082489,5.227217175066471,1.506062090396881,2.3524016626107384e7
30,339.3072929382324,5.199245274066925,1.5807017013430595,2.3524016775386605e7
31,346.0788218975067,4.870680175721645,1.5655737966299057,2.3524016745130796e7
32,354.3064000606537,4.505369953811169,1.5566706359386444,2.3524016727324475e7
33,361.550509929657,4.354925259947777,1.2902949824929237,2.3524016194573168e7
34,369.0498559474945,5.015688739717007,1.3880673423409462,2.3524016390117887e7
35,376.5002439022064,4.54703114926815,1.396686889231205,2.352401640735698e7
36,384.2960469722748,4.208714433014393,2.5907972306013107,2.3524018795577664e7
37,391.93696689605713,4.644926063716412,1.3713342174887657,2.3524016356651638e7
38,399.6004800796509,3.579874873161316,1.15899258852005,2.352401593196838e7
39,407.5070788860321,3.7188500687479973,1.10052390396595,2.352401581503101e7
40,415.42313408851624,3.597052112221718,1.1529111564159393,2.3524015919805516e7
41,423.43668007850647,3.819024331867695,1.108426108956337,2.352401583083542e7
42,431.5055949687958,4.045150898396969,1.1741562336683273,2.352401596229567e7
43,439.3361670970917,3.806363619863987,0.9767936505377293,2.3524015567570504e7
44,447.2254500389099,4.504124253988266,1.4661158323287964,2.3524016546214867e7
45,455.38196301460266,3.895898349583149,1.0952304229140282,2.352401580444405e7
46,463.34486389160156,3.531467769294977,1.2337516099214554,2.3524016081486423e7
47,471.2606289386749,3.131064124405384,1.1776814088225365,2.352401596934602e7
48,479.2530109882355,3.1911603286862373,1.3532227650284767,2.3524016320428733e7
49,487.27151894569397,3.2804097682237625,1.1725349128246307,2.352401595905303e7
50,495.32462906837463,3.52002727240324,0.8507745824754238,2.3524015315532368e7
