Epoch,Time (s),Train Loss,Test Loss,BIC
1,163.01699900627136,10128.971481323242,3456.5883178710938,2.3530926790618945e7
2,168.4590380191803,10209.208404541016,3456.5883178710938,2.3530926790618945e7
3,173.9218680858612,10209.208435058594,3456.5883178710938,2.3530926790618945e7
4,179.32450604438782,10209.208312988281,3456.5883178710938,2.3530926790618945e7
5,184.81371808052063,10209.20849609375,3456.5883178710938,2.3530926790618945e7
6,190.44401502609253,10209.208251953125,3456.5883178710938,2.3530926790618945e7
7,196.00408697128296,10209.208312988281,3456.5883178710938,2.3530926790618945e7
8,201.5515730381012,10209.208435058594,3456.5883178710938,2.3530926790618945e7
9,207.27389216423035,10209.208374023438,3456.5883178710938,2.3530926790618945e7
10,213.0660490989685,10209.208404541016,3456.5883178710938,2.3530926790618945e7
11,218.90610694885254,10209.208435058594,3456.5883178710938,2.3530926790618945e7
12,224.7512810230255,10209.208435058594,3456.5883178710938,2.3530926790618945e7
13,230.547954082489,10209.208404541016,3456.5883178710938,2.3530926790618945e7
14,236.4233090877533,10209.208511352539,3456.5883178710938,2.3530926790618945e7
15,242.47478699684143,10209.208404541016,3456.5883178710938,2.3530926790618945e7
16,248.4455189704895,10209.208312988281,3456.5883178710938,2.3530926790618945e7
17,254.6685221195221,10209.20834350586,3456.5883178710938,2.3530926790618945e7
18,261.18281602859497,10209.208465576172,3456.5883178710938,2.3530926790618945e7
19,267.8913040161133,10209.208404541016,3456.5883178710938,2.3530926790618945e7
20,274.2916359901428,10209.208312988281,3456.5883178710938,2.3530926790618945e7
21,280.70644903182983,10209.208374023438,3456.5883178710938,2.3530926790618945e7
22,287.22430300712585,10209.208511352539,3456.5883178710938,2.3530926790618945e7
23,293.6347379684448,10209.208221435547,3456.5883178710938,2.3530926790618945e7
24,300.18803095817566,10209.208435058594,3456.5883178710938,2.3530926790618945e7
25,306.7614870071411,10209.208404541016,3456.5883178710938,2.3530926790618945e7
26,313.47530603408813,10209.208374023438,3456.5883178710938,2.3530926790618945e7
27,320.2870171070099,10209.208282470703,3456.5883178710938,2.3530926790618945e7
28,327.12183904647827,10209.208374023438,3456.5883178710938,2.3530926790618945e7
29,333.91198205947876,10209.208282470703,3456.5883178710938,2.3530926790618945e7
30,340.71681904792786,10209.208221435547,3456.5883178710938,2.3530926790618945e7
31,347.57237911224365,10209.20849609375,3456.5883178710938,2.3530926790618945e7
32,354.3527009487152,10209.208404541016,3456.5883178710938,2.3530926790618945e7
33,361.3562231063843,10209.208282470703,3456.5883178710938,2.3530926790618945e7
34,368.85859298706055,10209.208374023438,3456.5883178710938,2.3530926790618945e7
35,376.3531081676483,10209.208435058594,3456.5883178710938,2.3530926790618945e7
36,383.9154260158539,10209.20834350586,3456.5883178710938,2.3530926790618945e7
37,391.4970259666443,10209.20834350586,3456.5883178710938,2.3530926790618945e7
38,399.14629101753235,10209.208435058594,3456.5883178710938,2.3530926790618945e7
39,406.9530019760132,10209.208312988281,3456.5883178710938,2.3530926790618945e7
40,414.7985489368439,10209.208435058594,3456.5883178710938,2.3530926790618945e7
41,422.55134201049805,10209.208419799805,3456.5883178710938,2.3530926790618945e7
42,430.3250949382782,10209.20849609375,3456.5883178710938,2.3530926790618945e7
43,438.1480669975281,10209.208251953125,3456.5883178710938,2.3530926790618945e7
44,445.9854929447174,10209.208312988281,3456.5883178710938,2.3530926790618945e7
45,453.90445709228516,10209.208374023438,3456.5883178710938,2.3530926790618945e7
46,462.13791513442993,10209.208374023438,3456.5883178710938,2.3530926790618945e7
47,470.2041771411896,10209.208282470703,3456.5883178710938,2.3530926790618945e7
48,478.1982650756836,10209.208374023438,3456.5883178710938,2.3530926790618945e7
49,486.1667170524597,10209.208465576172,3456.5883178710938,2.3530926790618945e7
50,494.24071407318115,10209.208251953125,3456.5883178710938,2.3530926790618945e7
